track_id,track_name,artists,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
010LzZsO4eqQUdUv1f1y9m,Somos Instantes,Gabriel Elias;Vitor Kley,Música Pra.curar Brasileira,44,225877,False,0.527,0.647,9,-6.314,1,0.038,0.312,0.0,0.119,0.573,78.026,4,reggae
74amPS3GlbQRg8OagnJgof,Magic,Stailok,Recetas,45,234995,False,0.761,0.44,10,-6.517,1,0.0458,0.423,0.00193,0.109,0.33,89.999,4,reggae
6whYUhik5DP4ycyFafFAsB,Que Va,Alex Sensation;Ozuna,Queda poco para la PAES 2.0,0,239826,False,0.768,0.828,0,-3.371,1,0.0532,0.153,0.0,0.0524,0.827,90.982,4,reggae
4Cl7PMDB1O5ZJC4I5gI1Gr,Presente de um Beija-Flor - Ao Vivo,Natiruts,Reggae Power (Ao Vivo),44,286360,False,0.686,0.623,7,-7.566,1,0.0451,0.333,0.0,0.625,0.775,137.199,4,reggae
7DCVTLzUHbfJ2gOUHOCyYu,Louco pra Voltar,Marcelo Falcão;Filipe Ret,Louco pra Voltar,44,234450,False,0.707,0.83,4,-4.98,0,0.214,0.291,0.0,0.259,0.739,75.028,4,reggae
0nWEAiGRzP8rkQJ9Githyh,De León a Leona,Bubaseta,Babybumblebee,45,198750,False,0.72,0.811,10,-2.566,0,0.0606,0.416,0.0,0.0805,0.855,96.027,4,reggae
085cxMAY91of46MYke5OQK,Tú,Golden Ganga,Música Libre,46,258693,False,0.802,0.658,11,-4.778,1,0.0358,0.0311,0.000278,0.229,0.739,120.07,4,reggae
4GxFCitrF1Fu9qycAv8A3R,Zóio de Lula - Ao Vivo,Natiruts,#NOFILTER (Ao Vivo),43,126946,False,0.376,0.845,10,-5.681,0,0.147,0.319,0.0,0.4,0.732,176.046,4,reggae
5n40SAKMk89wdWyhTfWzx4,Antonia,Gondwana,RAS Portraits,45,248213,False,0.763,0.64,0,-8.044,1,0.0411,0.298,0.00244,0.0538,0.94,95.487,4,reggae
4qeKW6iHErETwNb4sgdYkZ,Marasmo,Ventania,Só para Loucos,44,160640,False,0.693,0.511,9,-6.565,0,0.0567,0.773,4.52e-06,0.0708,0.65,114.982,4,reggae
3kkQOLp4QRNH0zAZIyCt4D,El Phillie,Dj Joe,Fatal Fantassy 3,44,173113,False,0.841,0.728,11,-5.789,1,0.0463,0.156,8.34e-05,0.113,0.703,100.002,4,reggae
2u3IDp5f0iVe0tHoXMZQqJ,Ovelha,Edson Gomes,Campo De Batalha,44,209560,False,0.726,0.445,4,-8.083,0,0.0419,0.19,0.0,0.059,0.813,148.3,4,reggae
6iXWsJhve7nuPnvfz0pi2m,Vamos Hacerlo,Dvice,Vamos Hacerlo,45,209972,True,0.685,0.709,7,-7.155,0,0.0379,0.28,0.0,0.053,0.61,168.06,4,reggae
6fkjiRiUOO5UTUC5hPwqcB,Roots Dance,Chimarruts,Só Pra Brilhar,43,213653,False,0.828,0.778,11,-4.905,1,0.0681,0.13,3.82e-05,0.0359,0.888,79.531,4,reggae
7ed2Ed5z0vMM4bqnZpWKK6,Eleva,Big Up,Uni-Versos,45,187570,False,0.736,0.665,0,-6.427,1,0.0487,0.0466,0.0,0.164,0.563,94.981,4,reggae
5VsfM32WcLbMlznpWpprkH,Água Mineral,Timbalada,Mineral,45,43266,False,0.463,0.687,6,-8.177,1,0.18,0.357,0.0,0.0824,0.97,177.545,4,reggae
5z7ib0Ck1LQjDaXB1v0L31,Hagamos Las Paces,Jd Pantoja,Perreo Tenebroso Vol. 5,0,138400,False,0.859,0.639,2,-4.52,1,0.0636,0.0433,0.0,0.102,0.676,101.027,4,reggae
2yYQoWq7leuRmrsP7EjOWS,Salão de Festa a Vapor,Dazaranha,Nossa Barulheira,45,239040,False,0.877,0.681,9,-4.754,1,0.0346,0.261,3.08e-06,0.312,0.919,112.0,4,reggae
318wNtLpuTW12tfiwo4yGN,La Calle,Alex Sensation;Myke Towers;Jhayco;Arcangel;De La Ghetto;Darell,Fiesta Reggaeton 2010s,1,292946,False,0.77,0.813,7,-3.424,1,0.139,0.298,1.82e-06,0.158,0.717,98.025,4,reggae
4AGvLxSCLfHOjndRFUXPGd,Fé Menina,Dazaranha,Daza,45,189773,False,0.578,0.588,9,-8.281,1,0.0493,0.332,0.0,0.15,0.797,162.943,4,reggae
3ihD3lOeQRlzTwaORNulux,La Diabla,Alex Sensation;Nicky Jam,Para entrar en calor,0,202693,False,0.848,0.825,4,-4.177,0,0.0899,0.397,0.0,0.0498,0.803,102.047,4,reggae
62agzDjK1fD7WqKpjaLWKD,Error,Jd Pantoja,Halloween 2022 Perreo Vol. 5,0,230066,False,0.576,0.593,7,-8.091,1,0.216,0.762,0.00115,0.118,0.519,175.784,4,reggae
1NhLJcFWLjrBax77kFft28,Capitán América,Las Pelotas,Máscaras de Sal,46,188000,False,0.617,0.789,11,-7.891,0,0.029,0.000185,0.000174,0.0909,0.934,125.006,4,reggae
0Au15HOsloAV2EeSyEqWtA,Santa Paloma,Jd Pantoja,Frescura y Perreo,0,198400,False,0.752,0.576,5,-5.363,1,0.0979,0.223,0.0,0.291,0.533,160.041,4,reggae
6BXz5aIbAqHT75w5z3hG3u,Eu Te Devoro - Ao Vivo,Maneva,Tudo Vira Reggae (Ao Vivo),45,243189,False,0.704,0.404,2,-8.877,1,0.0464,0.322,4.69e-05,0.0903,0.378,87.919,4,reggae
67AUQswwoIM2Opd0bhBEcc,Necesito Tu Amor,Fidel Nadal,Emocionado,45,254413,False,0.714,0.827,5,-4.011,1,0.0325,0.00837,1.85e-05,0.226,0.781,144.081,4,reggae
04jV9kpwWbr4HHfxfK4sSu,Your House (Dub Version) - Remix,Steel Pulse,Supa Chill,0,228653,False,0.716,0.487,10,-9.706,0,0.0962,0.00288,0.319,0.787,0.786,77.106,4,reggae
7DGiwSAi7JqgndlMXcXTHE,Pensamento (Acústico),Cidade Negra,Sobre Todas As Forças,45,192440,False,0.673,0.693,7,-11.27,1,0.0557,0.0996,3.17e-05,0.0427,0.965,172.055,4,reggae
2zGN2Pjf8FRZb3xYM0PkF3,Le Hace Falta Un Beso (feat. Pipe Bueno) - Versión Ranchera,Alejandro González;Pipe Bueno,Le Hace Falta Un Beso (feat. Pipe Bueno) [Versión Ranchera],44,171066,False,0.719,0.496,4,-4.733,1,0.0337,0.205,0.0,0.0799,0.752,101.969,4,reggae
5upbYedO0GhVf7wOMcj2Lk,Morena - Ao Vivo,Maneva,Tudo Vira Reggae (Ao Vivo),44,215424,False,0.655,0.512,11,-7.429,0,0.188,0.0506,0.000177,0.318,0.539,160.101,4,reggae
1Sdq78nETKvbdZazIfx70O,Péssimo Negócio - Ao Vivo,Maneva,Tudo Vira Reggae (Ao Vivo),45,201130,False,0.838,0.496,4,-9.59,0,0.0624,0.239,4.83e-06,0.253,0.679,148.132,4,reggae
7qubRAWtXlhLkrHPRyLhjj,"Na Rua, Na Chuva, Na Fazenda (Casinha De Sapê) - Ao Vivo",Maneva,Tudo Vira Reggae (Ao Vivo),45,198240,False,0.71,0.451,9,-8.217,1,0.133,0.137,9.85e-05,0.374,0.481,156.032,4,reggae
5kX2eRxwNj8DNa5eonHZ1D,Epitáfio - Ao Vivo,Maneva,Tudo Vira Reggae (Ao Vivo),45,193290,False,0.886,0.415,7,-9.652,1,0.0537,0.339,2.14e-05,0.155,0.421,105.004,4,reggae
2CdTLdDjwZdVcm0bresVWx,Otra Noche Sin Ti,J Balvin;Khalid,Otra Noche Sin Ti,66,228920,False,0.503,0.548,0,-7.564,0,0.164,0.0751,0.000234,0.145,0.441,94.036,4,reggae
6t1ahr2f1t9iSjjNFwFb4C,Jungle,Tash Sultana,Notion,66,315602,False,0.589,0.699,1,-5.883,0,0.0291,0.285,8.11e-05,0.0881,0.496,145.997,4,reggae
35UUpTmrcFXNIVIN26ujXl,Relación - Remix,Sech;Daddy Yankee;J Balvin;ROSALÍA;Farruko,Relación (Remix),76,247308,False,0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,4,reggae
7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,11:11,75,175733,False,0.777,0.712,10,-4.84,1,0.277,0.217,0.0,0.091,0.68,95.692,4,reggae
7mWFF4gPADjTQjC97CgFVt,Baila Baila Baila - Remix,Ozuna;Daddy Yankee;J Balvin;Farruko;Anuel AA,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",76,235284,False,0.785,0.572,2,-7.504,1,0.123,0.0598,0.0,0.218,0.49,100.016,4,reggae
5NetSTs4dgiR6GLrZOQcwJ,Can't Stop Dancin',Becky G,Can't Stop Dancin',61,198852,False,0.645,0.669,0,-7.946,0,0.0638,0.00545,0.00138,0.0997,0.568,100.052,4,reggae
0aN7XuveoF2xUVJUJgPVNy,Tor Monta Sudhu Chai,MJ,Tor Monta Sudhu Chai,0,168892,False,0.702,0.969,6,-1.658,0,0.0485,0.0772,0.000688,0.278,0.967,135.015,4,reggae
5CzixCxDkRXX9mScCmah8O,Un Ratito,Bad Bunny,Un Verano Sin Ti,87,176936,False,0.787,0.546,0,-7.094,0,0.0532,0.305,4.55e-05,0.122,0.222,93.05,4,reggae
1Rvl8qsKJurfFTyWLBI9ib,"Baby, I Love Your Way",Big Mountain;Tom Lord-Alge,The Best of Big Mountain,68,249520,False,0.651,0.747,1,-7.269,0,0.0699,0.0528,0.0,0.207,0.776,147.518,4,reggae
7gcMKL3lnDxsp4bIXyv6Zk,Shaky Shaky,Daddy Yankee,Shaky Shaky,65,234320,False,0.899,0.626,6,-4.228,0,0.292,0.076,0.0,0.0631,0.873,88.007,4,reggae
3PQLYVskjUeRmRIfECsL0X,No Woman No Cry,Bob Marley & The Wailers,Natty Dread,59,226240,False,0.898,0.365,0,-10.452,1,0.0462,0.159,9.28e-06,0.132,0.563,98.53,4,reggae
3Q7o2zzvXj7QiSCumjBpvu,AMANTES,Becky G;Daviles de Novelda,AMANTES,72,180153,False,0.736,0.77,10,-6.477,0,0.0335,0.109,0.0,0.112,0.837,135.018,4,reggae
4vfzROmNsxedKICcHod5Rh,Here Comes the Hotstepper,Ini Kamoze,On Your 90's Radio,58,244813,False,0.852,0.537,7,-7.424,1,0.114,0.0328,0.000248,0.229,0.483,100.369,4,reggae
3Y7fpFZbHLpAvWJJYGehz0,Follow The Sun,Xavier Rudd,Spirit Bird,71,256266,False,0.611,0.394,0,-10.757,1,0.0416,0.534,4.68e-05,0.108,0.202,123.941,4,reggae
4HzqWEdAbzcVFDv0pvxV4w,Sobrio,Maluma,Sobrio,81,201180,False,0.762,0.77,5,-2.758,1,0.223,0.138,0.0,0.15,0.631,177.998,4,reggae
7d7aPD2oxuzjhOZnu4Dj23,Mayor Que Usted,Natti Natasha;Daddy Yankee;Wisin & Yandel,Mayor Que Usted,81,233519,False,0.625,0.839,6,-4.824,0,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,4,reggae
6RyaV7owmVU6fzEPE17sF1,Que Tire Pa Lante,Daddy Yankee,Que Tire Pa Lante,69,210520,False,0.658,0.901,7,-2.814,1,0.0357,0.0478,0.0,0.12,0.708,93.979,4,reggae
4Xtlw8oXkIOvzV7crUBKeZ,Rompe,Daddy Yankee,Barrio Fino En Directo,74,188626,True,0.696,0.858,9,-5.155,1,0.0859,0.0727,3.19e-06,0.0631,0.533,176.061,4,reggae
4SuBaJVPJ0ttWJBoKwswWX,Lo Tengo,Dayme y El High;Cazzu;Aleman;Lito Kirino,Lo Tengo,43,243356,True,0.818,0.488,7,-8.824,1,0.41,0.681,0.0,0.135,0.577,137.159,4,reggae
2dl5K2ScW7jYhAhuem06cm,PROBLEMA,Daddy Yankee,PROBLEMA,68,184506,True,0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,4,reggae
08qoblFscVKk1tZnRSqPlh,Semente Nativa,Natiruts,Natiruts,43,277640,False,0.69,0.596,7,-6.896,1,0.0845,0.0123,0.0,0.0979,0.649,150.221,1,reggae
6Pbve0TrBzMtFYxbgxDWBQ,Carta Branca,Ara Ketu,Obrigado A Você,44,239160,False,0.649,0.656,9,-7.244,1,0.0486,0.472,0.0,0.153,0.399,150.039,4,reggae
4r1iag8SixyX9KiRxWVswH,Por Ti,Simon la Letra;Dayser 23,Por Ti,43,258782,False,0.799,0.853,7,-5.484,0,0.0293,0.104,0.0,0.0734,0.97,115.052,4,reggae
6Ars2LzSDBTk4XzIlMtqEK,Kecewa,Dhyo Haw,Daur Ulang,43,252750,False,0.675,0.589,7,-6.423,1,0.033,0.585,0.0,0.104,0.889,120.016,4,reggae
6tOe8U8yFPJCImBHKtGW0R,Gue Apa Adanya,Dhyo Haw,Ada Aku Disini,44,206080,False,0.769,0.599,7,-5.538,1,0.0274,0.0797,0.0,0.197,0.79,129.995,4,reggae
4CwqO0iNCHRA4fATRPs79R,Paulinha,Armandinho,Casinha,43,172760,False,0.806,0.56,5,-8.829,1,0.0312,0.564,1.1e-05,0.191,0.714,124.273,4,reggae
2PDVrk6EGNgpDu7pjO0p3R,Pistolas Con Chip,Marcianeke,Pistolas Con Chip,44,172367,True,0.747,0.534,4,-12.344,0,0.11,0.688,0.0,0.35,0.748,97.993,4,reggae
0gLw9CHggtOhY5RVzU6Gsi,Contogo Me Fugo,Endo y Lele,Las Armas Secretas,43,194011,False,0.683,0.813,7,-8.654,1,0.233,0.327,0.0,0.386,0.649,96.039,4,reggae
1M9n7XnWDThtGZoD4hseVu,Mimar Você,Timbalada,Andei Road,44,240760,False,0.715,0.65,11,-9.931,0,0.0514,0.445,1.88e-06,0.269,0.889,109.081,4,reggae
63F46HyE75ftE4OhmH3Fzt,Protect His People,Capleton,Joyful Noise Riddim,2,248574,False,0.682,0.439,7,-12.951,1,0.432,0.0905,0.0,0.168,0.767,159.921,4,reggae
249e2fS064cOwvWXm4JU28,Sinta,Big Up,Uni-Versos,44,212044,False,0.862,0.633,7,-8.216,1,0.0753,0.0076,0.000311,0.366,0.434,131.985,4,reggae
29RKQaclcGpj1stafjGHAZ,"Voar, flutuar",Marcelo Falcão,Viver (Mais leve que o ar),43,349306,False,0.597,0.784,9,-3.259,0,0.0275,0.0272,0.000405,0.13,0.377,92.026,4,reggae
1PvoWQsavMCVzc7ypt7jA5,La Gloria Eres Tú,Golden Ganga,Energía Libre,45,245920,False,0.725,0.564,9,-7.559,1,0.0328,0.649,1.38e-06,0.318,0.812,129.978,4,reggae
3UB2Y7skTzYahnGGjCPCYs,Me Muero,Nigga;Flex,Te Quiero,44,173320,False,0.682,0.757,6,-5.258,0,0.0416,0.0452,0.0,0.145,0.928,80.044,4,reggae
5cYeAqS2jRcWnhjzjb0I9w,Tá Tudo Bem - Acústico,Gabriel Elias,Todas As Praias (axé) [Acústico],43,221106,False,0.712,0.39,6,-11.013,0,0.0314,0.607,1.5e-05,0.144,0.275,119.981,4,reggae
5kBemeXHWOKqsoLS22qGFw,Caminho da Luz,Mato Seco,Seco Mas Não Morto,44,412356,False,0.749,0.663,9,-7.825,0,0.0814,0.243,2.72e-05,0.587,0.944,150.639,4,reggae
2HXP76Wr3Cj2MlUQVa80Zi,Vem Ver (Ao Vivo),Maneva,8 Anos (Ao Vivo),44,244837,False,0.624,0.366,4,-12.763,0,0.037,0.643,5.38e-05,0.684,0.677,135.842,4,reggae
4HnMrFXdsJYVuXRmPCevxH,Eres Tu,Chapa C,100% Reggaeton Cubano,44,247386,False,0.755,0.598,11,-5.81,1,0.0797,0.33,1.79e-05,0.161,0.962,174.041,4,reggae
3LZsoJCKCTVKIgBR4AQE6u,Naticongo - Ao Vivo,Natiruts,#NOFILTER (Ao Vivo),43,215493,False,0.469,0.871,9,-5.609,0,0.04,0.172,0.0,0.936,0.558,85.811,4,reggae
35et0G7aJVzE52TzK50Jg7,Desacatao (Remix),Carlitos Junior;Yiordano Ignacio;BlackRoy,Desacatao (Remix),43,276228,False,0.721,0.785,7,-7.13,1,0.048,0.331,0.0,0.113,0.887,127.017,4,reggae
1rNwhaO7UD2M08rwKlCNTE,Onks liian myöhä (feat. Nelli Petro),Jukka Poika;Nelli Petro,Onks liian myöhä (feat. Nelli Petro),46,172976,False,0.728,0.564,11,-8.933,0,0.0872,0.202,0.0,0.114,0.396,95.949,4,reggae
5OdPE6LOPmRWukqVslSQal,Dia e Noite - Ao Vivo,MORADA,Ele É (Ao Vivo),44,174857,False,0.445,0.947,6,-4.942,0,0.0852,0.0143,0.0,0.867,0.387,139.993,4,reggae
14yYVlxDi7orbwheBXqIPt,Mambo Para Los Presos,Yiordano Ignacio;Bayron Fire,Mambo Para Los Presos,44,187201,False,0.884,0.693,9,-8.598,0,0.0981,0.144,7.06e-06,0.0858,0.587,129.989,4,reggae
3CTil5XNg4xeZqpgZbebfe,Não Ha Amor Igual - Ao Vivo,MORADA,Ele É (Ao Vivo),44,410482,False,0.411,0.846,11,-5.41,1,0.0468,0.094,0.0,0.682,0.369,144.995,4,reggae
7LaYi5gdJtKtZkleknDBU9,Perdido de Amor - Ao Vivo,Edson Gomes,O Melhor de Edson Gomes - Ao Vivo,43,231893,False,0.673,0.611,0,-10.311,1,0.0314,0.623,0.000161,0.854,0.863,96.338,4,reggae
6y0DCmWrYuPEQrgseDFFje,Malandrinha - Ao Vivo,Edson Gomes,O Melhor de Edson Gomes - Ao Vivo,44,260760,False,0.661,0.714,0,-10.699,1,0.0528,0.363,0.0,0.405,0.949,108.933,4,reggae
1BOEGAwwYXd9jPkyHA4XhD,3 Días,Germanini;Sergio Acosta;Dj Zetian,3 Días,43,218880,True,0.715,0.731,0,-6.755,1,0.0353,0.072,7.78e-05,0.946,0.59,128.023,4,reggae
3mvF4UaYu1E6Q1BaBUslf4,Meus Votos / Dia e Noite - Ao Vivo,MORADA,Uma Só Voz - Vol. 01 (Ao Vivo),43,431468,False,0.397,0.837,9,-6.735,1,0.0498,0.631,6.35e-06,0.966,0.42,139.848,4,reggae
2rywMGsAUqyYC5mqCSG46N,Evidências - Ao Vivo,Maneva,Tudo Vira Reggae (Ao Vivo),44,296474,False,0.848,0.4,0,-9.685,1,0.169,0.26,0.0,0.138,0.572,100.032,4,reggae
4KzSlU2JAYba5hhpIkkfGo,O Vento - Ao Vivo,Maneva,Tudo Vira Reggae (Ao Vivo),44,203213,False,0.703,0.391,9,-9.321,1,0.0448,0.267,6.57e-06,0.14,0.455,144.073,4,reggae
7DbdUf8aHSYoliSjO6LZv6,"Sex, Drugs, Etc.",Beach Weather,Chit Chat,90,196784,False,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,4,rock
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,AM,92,183956,False,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4,rock
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,I Love You.,93,240400,False,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,rock
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",96,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,rock
1rDjwexewf4hrdZT7SRNsH,Nasha (Equals Sessions),Faridkot;Amar Jalal,Nasha (Equals Sessions) - Single,70,287573,False,0.78,0.46,6,-7.516,1,0.0851,0.455,0.000141,0.061,0.788,124.007,4,rock
1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young,Feel Something,85,237720,False,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,4,rock
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,PUBLIC,Make You Mine,77,232906,False,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,4,rock
2qgXrzJsry4KgYoJCpuaul,Choo Lo,The Local Train,Aalas Ka Pedh,67,233630,False,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,4,rock
6lanRgr6wXibZr8KgzXxBl,A Thousand Years,Christina Perri,A Thousand Years,81,285120,False,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3,rock
75FEaRjZTKLhTrFGsfMUXR,Running Up That Hill (A Deal With God),Kate Bush,Hounds Of Love,90,298933,False,0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,4,rock
1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,Evolve,85,187146,False,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,4,rock
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,Evolve,88,204346,False,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,4,rock
0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,Bones,89,165264,False,0.773,0.742,5,-3.678,0,0.046,0.0206,0.0,0.0754,0.571,114.071,4,rock
3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,Chosen,86,211560,False,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,4,rock
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,Native,83,257266,False,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,4,rock
68EkhVWIeULhHxcbi1QhzK,World's Smallest Violin,AJR,OK ORCHESTRA,80,180746,True,0.68,0.697,5,-7.01,1,0.0484,0.121,0.0,0.661,0.684,116.033,4,rock
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,Evolve,81,201240,False,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,4,rock
5qaEfEh1AtSdrdrByCP7qR,Demons,Imagine Dragons,Night Visions,84,177506,False,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,4,rock
2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,Origins (Deluxe),81,260773,False,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,4,rock
3ro6Oub0I05PiAxcZFKaTY,I Ain't Worried,OneRepublic,Arbeitsmusik Herbst/Winter 2022/2023,0,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,rock
2DgdHcjWmO3qd50RzuBLgZ,House of Memories,Panic! At The Disco,Death of a Bachelor,85,208706,False,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,4,rock
1HKCK9ZJfzCLVzpWJ2Aj9G,Bones,Imagine Dragons,Arbeitsmusik Herbst/Winter 2022/2023,3,165264,False,0.773,0.742,5,-3.678,0,0.046,0.0206,0.0,0.0754,0.571,114.071,4,rock
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons;JID;Arcane;League of Legends,Enemy (with JID) [from the series Arcane League of Legends],86,173381,False,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,4,rock
5Pl7IrRjL0O3mmclPQlpWh,Thunder,Imagine Dragons,Kick It,4,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
2aeoP0ljsjIzlG0wfnYVKZ,Thunder,Imagine Dragons,Rock Workout 2023,4,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
0Dm4JS6pIFChNqk7ScUbHe,Thunder,Imagine Dragons,Beginner Ride (Mixtape Vol. 1),2,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
7KajXhT7csT80wZXs2skAp,Wrecked,Imagine Dragons,pov: it's 2021,2,244004,False,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,4,rock
4jpImWrX1hDIHHkVL9qpeu,Thunder,Imagine Dragons,Halloween 2022,0,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
1skWrgJrEi6ZB4Wt5tYYAb,Follow You,Imagine Dragons,pov: it's 2021,2,175643,False,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4,rock
0JsoJERs3b1uSP13eegLPP,Believer,Imagine Dragons,Обратно в клас - rock,4,204346,False,0.766,0.775,10,-4.267,0,0.141,0.0504,0.0,0.128,0.695,124.751,4,rock
2cCmvbLleZaXRUinMmRaoY,Good Life,OneRepublic,Del gusto de mamá,1,255693,True,0.636,0.708,6,-7.057,1,0.0512,0.0818,0.0,0.117,0.662,94.987,4,rock
66X1ngv1jd8ll1qj6A6BJq,Christmas Without You,OneRepublic,Christmas Dinner 2022,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
1HWaIZ9Tf67sTXOhyiUuon,Didn't I,OneRepublic,pov: it's 2020,0,207616,False,0.611,0.61,4,-6.745,1,0.0314,0.0186,0.0,0.125,0.242,123.943,4,rock
7qj4VbHEt4L11MZlndTQ5V,Thunder,Imagine Dragons,Halloween Party 2022,0,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
5fWiSyp3hxz3R8puaPwJAK,Demons,Imagine Dragons,Halloween Party 2022,0,177506,False,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4,rock
5ydMCvT5Wg5PFKWB5phKZe,Thunder,Imagine Dragons,Fiesta de disfraces vol. II,0,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
6YMF5fKgkbYXECM9XiDfnE,Thunder,Imagine Dragons,Обратно в клас - rock,5,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
4Qhrm7g3QItkvInW5zgvaV,Scandal - Remastered 2011,Queen,80s Bangers Vol. 2,3,282920,False,0.639,0.805,4,-5.961,0,0.032,0.0383,0.00244,0.312,0.507,103.451,4,rock
5AxRST0P1xkTHjxSs9YGQQ,Enemy - from the series Arcane League of Legends,Imagine Dragons;JID;Arcane;League of Legends,Arbeitsmusik Herbst/Winter 2022/2023,0,173381,False,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,4,rock
4vd1W48zEl9sw8Np26LT6p,On Top Of The World,Imagine Dragons,Autumn Vibes 2022,0,192800,False,0.588,0.925,0,-5.584,1,0.16,0.0897,4.89e-06,0.0881,0.759,99.83,4,rock
0e4tZcTc4B8kga4ayyEp5R,Demons,Imagine Dragons,Halloween Kids Party 2022,0,177506,False,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4,rock
3u5nVnZm4FhViSGYeVTRFe,Demons,Imagine Dragons,Halloween Party Canzoni per Bambini 2022,0,177506,False,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4,rock
7kpVvOB2BlOjsi6GxyPfvd,Demons,Imagine Dragons,Halloween Scary Party,0,177506,False,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4,rock
2j2IPZrRQXlytzuSCnp5uc,Christmas Without You,OneRepublic,12 Days of Christmas 2022,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
